P13				P8	check		1P8	1check		2P8	2check		3P8	3check		4P8	4check	5P8	5check		P43
update																				
P13	check	Column	Column2	pl_copy 1 1	pl_copy 1 1 ID	coordonnées géographiques2	pl_copy 1 2	pl_copy 1 2 ID	coordonnées géographiques	pl_copy 1 3	pl_copy 1 3 ID	coordonnées géographiques3	pl_copy 2 1	pl_copy 2 1 ID	coordonnées géographiques4	pl_copy 2 2	pl_copy 2 2 ID	pl_copy 3	pl_copy 3 ID	coordonnées géographiques5	P43
66.40			Utrecht	Utrecht	https://www.wikidata.org/wiki/Q803	52.088888888889,5.1155555555556															
66.40bis	mnt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Barbou
66.41	t		Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															Marc Michel Rey
66.42	t		Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Prault le jeune
66.43	t		La Haye & Paris	La Haye	https://www.wikidata.org/wiki/Q36600	52.08,4.31				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Vente
66.44	t		Leyde & Paris	Leyde	https://www.wikidata.org/wiki/Q43631	52.154444444444,4.4947222222222				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Merlin
66.5			Avignon	Avignon	https://www.wikidata.org/wiki/Q6397	43.948611111111,4.8083333333333															
66.6	m		Liège	Liège	https://www.wikidata.org/wiki/Q3992	50.639722222222225,5.570555555555556															
66.6bis			Venepole	Venepole																	
66.7			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															
66.8			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Claude Hérissant
66.9			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Dessain junior
67.1			Isscdon & Paris	Isscdon						Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Vente
67.10			A la poste	A la poste																	
67.11																					
67.12			A Folichonopolis	Folichonopolis																	chez Polissonnet, rue du Badinage
67.13			Marseille	Marseille	https://www.wikidata.org/wiki/Q23482	43.296666666667,5.3763888888889															Jean Mossy
67.14			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															L’Esclapart, veuve Duchesne
67.15			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															L’Esclapart, veuve Duchesne
67.16			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															L’Esclapart, veuve Duchesne
67.17			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															L’Esclapart, veuve Duchesne
67.18			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															L’Esclapart, veuve Duchesne
67.19			Amsterdam & Paris & Dijon	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889						Dijon	https://www.wikidata.org/wiki/Q7003	47.323055555556,5.0419444444444	Delalain
67.2	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									veuve Duchesne
67.20			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Durand
67.21			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Prault et Leclerc
67.22			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															Arkstée et Merkus
67.23			Amsterdam & Paris & Dijon	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889						Dijon	https://www.wikidata.org/wiki/Q7003	47.323055555556,5.0419444444444	Delalain, veuve Coignard de la Pinelle et Franklin
67.24			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lacombe
67.25	nt		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Jean Nourse, Desaint et Villefranche-de-Rouergue, Vedcilhié
67.26			Amsterdam & se trouve	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9							se trouve								chez Durand neveu
67.27	m		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															chez les libraires associés
67.28	nm		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															veuve Duchesne
67.29			Genève	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15															George Lapret
67.3			Genève	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15															
67.30			La Haye	La Haye	https://www.wikidata.org/wiki/Q36600	52.08,4.31															Frédéric Staatman
67.31			Londres	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275															C. Wilkthon
67.32			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															
67.33			Londres	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275															aux dépens de la Compagnie
67.34	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Pissot, Desaint
67.35	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Grangé
67.37	c_MH		La Haye	La Haye	https://www.wikidata.org/wiki/Q36600	52.08,4.31															
67.38			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															
67.4			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Rivière
67.40			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															Zacharie
67.41			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															Zacharie
67.42	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															veuve Duchesne
67.43			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															veuve Duchesne
67.45			La Haye & Paris	La Haye	https://www.wikidata.org/wiki/Q36600	52.08,4.31				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Desaint, Despilly, veuve Duchesne, Cellot, Panckoucke, Delalain
67.46			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									H.C. de Hansy
67.47			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															
67.48			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															
67.49	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Saillant, Desaint
67.5			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															
67.50	t		La Haye	La Haye	https://www.wikidata.org/wiki/Q36600	52.08,4.31															
67.51			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Lacombc
67.52			Utrecht	Utrecht	https://www.wikidata.org/wiki/Q803	52.088888888889,5.1155555555556															
67.53	t		Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									
67.6																					
67.7	t		Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Ch. J. Panckoucke
67.8			Liège & Paris	Liège	https://www.wikidata.org/wiki/Q3992	50.639722222222225,5.570555555555556				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									H.C. de Hansy
67.9			Francfort & Leipsic	Francfort-sur-le-Main	https://www.wikidata.org/wiki/Q1794	50.113611111111,8.6797222222222				Leipzig	https://www.wikidata.org/wiki/Q2079	51.333333333333,12.383333333333									
68.1			Nancy	Nancy	https://www.wikidata.org/wiki/Q40898	48.692777777778,6.1836111111111															J .B. Hiacinthe Leclerc & Paris, Merlin
68.10	m		Francfort & Leipsic	Francfort-sur-le-Main	https://www.wikidata.org/wiki/Q1794	50.113611111111,8.6797222222222				Leipzig	https://www.wikidata.org/wiki/Q2079	51.333333333333,12.383333333333									
68.11			Paris.	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Dessain junior
68.12			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Le Jay
68.13			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Durand
68.14	c_MH		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															De Lalain
68.15			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Le Jay
68.16			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															
68.17			Genève & Paris	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Delalain et Valade
68.18	m		Avignon & Paris	Avignon	https://www.wikidata.org/wiki/Q6397	43.948611111111,4.8083333333333				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Vente
68.19			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Des Ventes de la Doué
68.2			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Arkstée et Merkus, H.C. de Hansy
68.20			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Valade
68.21	t		Milan & Paris	Milan	https://www.wikidata.org/wiki/Q490	45.466944444444,9.19				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Reycends et Colombes, veuve David
68.22																					
68.23			Londres	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275															
68.24			Londres	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275															Jean Nourse
68.25			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Le Jay
68.26	t		Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									LeJay
68.27			Genève	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15															
68.28			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									veuve Duchesne
68.29			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															veuve Duchesne
68.3			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Panckoucke
68.30			Paris & Lyon	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889				Lyon	https://www.wikidata.org/wiki/Q456	45.758888888889,4.8413888888889									Dufour, Pierre Cellier
68.31			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lacombe
68.32			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Le Jay
68.33			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															Schreuder
68.34			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Merlin
68.35			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Cailleau
68.36			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Merlin
68.37			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									J.B. Gogué et N.A. Delalain
68.38			Amsterdam & Lille	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Lille	https://www.wikidata.org/wiki/Q648	50.631944444444,3.0575									Henry
68.39	m		Lyon	Lyon	https://www.wikidata.org/wiki/Q456	45.758888888889,4.8413888888889															Pierre Bruyset-Ponthus
68.4																					
68.40			Londres & Paris & Dijon	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889						Dijon	https://www.wikidata.org/wiki/Q7003	47.323055555556,5.0419444444444	Nicolas-Augustin Delalain, veuve Coignard et Louis Frantin
68.41			Amsterdam & Paris & Dijon	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889						Dijon	https://www.wikidata.org/wiki/Q7003	47.323055555556,5.0419444444444	Nicolas-Augustin Delalain, veuve Coignard et Louis Frantin
68.42			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Lejay
68.43			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Delalain
68.44			Bruxelles & Dunkerque	Bruxelles	https://www.wikidata.org/wiki/Q239	50.846666666666664,4.351666666666667				Dunkerque	https://www.wikidata.org/wiki/Q45797	51.037777777778,2.3763888888889									J.L. de Boubers
68.45	m		Genève & Paris	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Dufour
68.46			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									veuve Duchesne
68.47			Paris & Dijon	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889				Dijon	https://www.wikidata.org/wiki/Q7003	47.323055555556,5.0419444444444									Delalain, veuve Coignard de La Pinelle et Louis Frantin
68.48			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Ségault
68.49	m		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Vincent
68.5			Londres	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275															Snelling
68.50			Québec & Paris	Québec	https://www.wikidata.org/wiki/Q2145	46.816111,-71.224167				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Delalain et Valade
68.51			Londres & Paris & Dijon	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889						Dijon	https://www.wikidata.org/wiki/Q7003	47.323055555556,5.0419444444444	Delalain, veuve Coignard de La Pinelle et Louis-Nicolas Frantin
68.52			Amsterdam	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															
68.53			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Laurent Prault
68.54			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Charles Hochereau
68.55																					
68.56																					
68.57	t		Lausanne & Paris	Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									François Grasset, De Hansy le jeune
